start_pos_x,start_pos_y,start_pos_z,rel_dist_x,rel_dist_y,rel_dist_z,tof,delta_v
-470570.6,-37939.54,195009.67,260446.21,973894.3,909887.72,7.65,39475.26
605687.24,-380773.71,650967.86,77418.66,472764.6,775142.78,0.65,28488.14
840918.06,-424239.92,-404175.96,97039.17,-364648.86,-785165.29,5.44,27834.52
-542389.41,463528.81,538380.23,-505042.2,-959254.54,-566450.91,10.35,29831.61
231450.98,584806.16,553636.74,-180177.5,-338750.89,498154.1,2.29,30756.92
262391.1,890927.21,-566463.63,727726.54,690318.1,-793021,18.16,27045.09
545225.98,459206.99,-228733.31,789984.24,337751.74,27791.63,16.91,32610.33
-492268.71,523717.97,-784940.95,772806.25,28193.52,147511.2,8.87,27328.26
263999.99,107627.26,-297524.32,-695440.45,-162934.35,105958.59,944.43,43984.62
-41289.39,816234.39,-338257.23,507492.16,465771.65,990051.57,21.47,30001.13
-521391.96,-365886.09,-666590.36,162573.86,-37243.81,889671.61,6.97,29360.96
951066.77,514925.03,-781843.48,185860.95,789532.25,80484.46,2.54,24337.14
202347.1,186730.6,-549799.92,800811.39,716187.6,4895.61,8.43,35975.15
-190114.31,-595640.93,-357287.07,147852.12,103485.02,669321.98,9.43,33240.21
762930.14,-457728.17,-206901.96,238590.05,-108788.41,506719.85,3.01,29465.43
72261.91,-943810.01,450393.95,511159.02,154482.92,252423.82,5.3,27520.82
503613.81,-911238.47,70533.53,643935.7,221197.19,645808.28,7.51,27595.03
52535.24,177633.94,-695264.89,-279565.32,96689.83,603386.08,925.07,33286.32
-449957.44,-45354.14,130616.47,397798.48,212743.04,-473163.37,998.47,41153.16
881251.26,-253027.83,82423.95,92614.28,-966532.05,970881.76,24.61,29408.93
-579107.39,669797.05,611644.77,-232185.15,585234.91,-510859.04,14.28,27187.96
807317.77,517919.39,132954.16,-277562.42,-840128.26,982987.76,20.06,28670.34
141998.88,505715.53,415083.04,97480.62,-139104.99,761342.9,7.88,34473.04
-749480.38,-175870.2,307509.92,717594.97,-687471.82,-489608.31,9.61,30976.97
-185870.74,311958.86,-96505.39,-2227.01,-93850.31,346618.89,811.95,46061.95
78416.49,-879551.37,291672.75,829143.92,-682840.9,799108.83,27.16,29260.8
805972.77,-97160.94,-982951.1,-838208.08,571942.75,399273.53,5.78,24948
-50237.55,-116269.84,-206835.22,-80296.97,506604.22,262135.35,702,57332.07
342349.61,-250203.46,59873.73,-188731.87,67038.96,171803.15,592.64,43146.15
-958298.85,581197.42,-651278.9,-729100.81,880688.04,-438031.11,28.41,24778.76
-249144.98,-611568.6,42114.66,289751.38,68228.01,-250220,821.91,34709.81
-557309.23,821493.52,897565.81,138662.5,682625.39,-755269.34,15.93,24375.96
-258793.02,-578216.08,-726364.03,149960.98,-991005.81,169188.99,16.63,28734.89
-177967.72,-713708.37,-963047.43,941800.24,448721.19,-778605.58,20.25,25623.87
-182713.97,-546560.93,-371608.46,681491.27,580391.16,-537553.94,10.14,34067.11
790928.98,-930410.51,510536.59,573178.84,45276.72,-361682.68,23.58,24518.49
996101.87,-964144.24,-872431.98,117302.54,-317691.05,-350981.21,24.11,22035.68
-674984.97,627537.6,-386389.75,-769915.55,-342709.84,464162.77,13.18,28213.94
43191.51,32133.65,168374.54,148441.66,-299336.98,-456500.67,699.12,67155.08
858102.15,-32095.17,-930088.65,-683041.03,-376968.75,-944947.01,25.46,25073.36
-979593.45,-185185.17,902807.88,15883.48,-898359.18,-969227.83,4.07,24269.76
-427193.33,-52968.59,-167143.72,286248.1,166020.73,-284116.88,961.33,41549.89
-416407.74,162447.75,350016.3,-1475.23,-330383.54,-238578.63,952.37,37473.32
200585.53,-27185.33,565693.62,-118285.25,-3678.62,-700151.37,792.33,36426.28
-263339.44,890479.43,-857352.85,136493.67,716780.78,654883.74,15.56,25084.86
344995.22,747355.94,-48896.28,938090.35,642900.51,884329.65,9.06,31058.18
974392.59,20283.01,291843.16,172729.19,516240.02,82129.91,17.09,27967.38
875062.3,-816812.25,707512.26,-181785.21,666561.67,749771.38,21.92,23918.92
-644315.47,831634.4,406629,581526.11,155418.23,65511.95,5.99,26532.14
-494851.71,-49199.55,-181206.55,200019.98,36132.06,-11215.58,712.29,38810.06
595914.83,-99133.18,323277.27,-592154.68,78156.46,-153997.77,992.9,34110.56
-844125.1,-960032.88,627442.03,417550.69,-919872.47,376955.8,20.82,23634.07
-497714.19,234733.56,314445.18,173991.45,128328.51,64924.24,915.16,35465.99
-220508.42,-125956.89,112569.47,38929.14,-401012.06,-14366.53,982.53,53571.69
-989727.06,-992192.99,-567210.86,684073.48,706793.44,-478048.96,15.83,22930.32
-701885.97,-802545.41,-305996.68,-777923.48,197364.87,5639.48,19.51,26784.43
-55327.08,863287.94,-994860.89,730320.58,-49647.74,-891785.99,19.39,24563.87
-410433.01,-549767.52,623991.34,935369.61,-447988.12,-476099.28,17.28,29295.05
-217009.61,177508.24,926255.68,883866.76,489944.65,-678380.65,2.62,28614.68
90839.43,809761.19,165255.53,914934.68,-689990.46,-753956.46,19.33,30943.85
700674.79,340100.18,-171418.84,-914153.24,-601343.59,-864495.33,14.05,31591.31
-137967.21,171108.36,976500.12,929126.31,-66809.52,-312528.58,10.29,28186.23
-208298.6,885107.51,-647404.9,-830329.97,949676.15,-449262.45,15.91,26696.59
-720511.03,68549.47,688842.01,-180489.67,510962.86,-88507.85,6.66,28199.27
920199.01,238126.44,925778.63,-829468.59,907228.08,-799569.28,23.22,24488
-15270.11,146968.28,-159578.74,53244.09,-242247.87,744306.91,910.06,60544.34
83276.69,535422.48,-932672.46,-929231.27,-11112.89,-329559.6,2.25,27084.65
915820.56,-596203.78,-685662.14,-235530.75,-892619.98,136922.16,5.49,24797.45
-451998.1,824119.74,-943819.85,-819144.63,978509.68,192883.06,10.36,24423.47
-255240.55,818581.13,853853.78,-782410.29,842773.77,95802.2,0.41,25334.16
380956.37,818083.18,983937.39,-349148.32,-157102.03,353203.65,7.55,24385.49
-262745.93,-526617.84,-445430.51,139027.97,235121.16,424672.8,987.93,32864.97
-581610.43,155758.49,310513.72,396429.98,192474.13,-158094.14,873.87,34304.04
676540.7,33392.92,299870.52,-233725.85,-713779.64,-290892.93,0.11,32165.39
28413.99,120355.8,-170130.34,197879.15,-170347.9,-62508.43,843.95,61565.52
-11035.79,-325932.91,-313292.74,-929058.29,-573494.58,-361373.67,8.58,41959.44
996298.22,766827.81,747000.99,-640389.08,948339.54,190422.95,28.68,23326.39
-147756.8,-80320.65,26672.93,172737.54,-212281.81,-523058.84,977.38,68423.29
315632.96,238968.92,671253.59,80784.65,84475.17,-36024.31,890.09,31984.11
532760.35,281403.48,-436118.71,996096.82,-149389.67,429269.31,10.22,32707.91
65028.98,156433.79,-648502.82,812090.25,934483.93,-682818.23,17.37,34466.99
-25267.91,-671357.21,16393.96,399099.34,807513.43,589959.58,4.3,34390.23
-623742.74,669488.02,-540117.84,-193670.32,188942.18,-197452.86,16.12,27364.18
-35501.92,-801525.7,593983.64,-223025.29,-903675.68,-375268.54,19.79,28236.53
539807.34,-622137.71,43237.49,-588264.85,-828401.49,-657950.53,0.2,30638.53
-600672.18,750641.23,331943.8,819143.83,312565.88,-824756.35,11.08,27962.71
-346330.78,173221.77,-413282.18,-140445.14,261151.14,-47153.64,841.46,37518.35
353968.8,-759609.39,-749488.55,-590471.91,-39567.89,858624.58,13.83,26597.58
-194211.54,-50903.55,367453.31,-111205.06,540628.16,-386011.16,934.26,43633.57
461812.47,244573.64,939600.18,-889653.29,-626842.08,581505.68,16.31,27203.22
-200353.99,-200988.82,-250649.22,73837.72,112152.92,404139.56,408.02,45885.67
-206579.83,-586869.03,-188472.32,301897.02,803008.01,87687.93,926.99,35018.78
736303.12,-73794.3,399154.26,696634.08,-731212.96,-573810.58,21.88,30772.74
-436646.24,37808.14,528105.16,804035.19,153573.95,-57333.46,8.91,34050.33
368009.08,-37599.63,179813.8,-470519.5,-66756.1,-39664.44,651.58,44025.08
436317.69,-372400.99,348627.98,-183479.6,810740.67,926372.25,0.17,34012.86
691946.35,388648.91,-881733.28,317994.7,-507747.18,-448600.88,15.13,25893.39
-354376.7,-156172.3,107585.57,73207.28,-122691.61,-16910.28,873.78,44535.9
10614.31,-128925.81,83480.04,-419861.86,-324127.83,-160930.69,686.11,71958.44
155264.95,822835.57,464580.35,-62870.99,444002.22,-26595.71,10.35,28818.58
-202650.55,-409963.27,37932.31,-271126.41,-744760.95,100585.95,6.2,41646.82
835055.14,242346.31,535030.35,-282463.94,-735709.14,-120692.83,4.97,27885.77
791670,670312.65,-885231.28,753603.42,158242.19,4375.8,5.95,24118.65
-884164.21,-420699.67,995167.96,-898438.68,284620.99,-777117.26,5.58,23833.16
298788.9,-930936.08,714440.66,-712991.4,762377.04,892118.17,23.89,25635.95
-14362.3,-53472.58,435773.66,545196.54,-233931.44,-546640.29,989.68,42600.67
420060.71,786125.5,882139.68,416006.07,916380.74,243881.3,12.37,25178.22
221377.73,298848.53,273513.1,942757.41,-196442.53,214844.18,10.98,41532.05
-353198.09,-533788.77,-510310.76,-421620.01,930310.69,-335151.52,5.68,31159.29
389258.21,-340865.06,672263.03,-732647.95,743907.39,395548,1.98,30557.39
-564486.85,-655107.66,718289.39,-775315.67,-102904.26,-673664.33,16.46,26602.44
-732154.56,-216313.01,-747972.18,847982,-240905.53,32437.1,16.07,27283.92
104735.05,-118142.08,201358.36,-42206.7,-2269.04,246226.02,785.47,55817.53
249693.63,975587.65,824021.38,384680.81,-319892.27,-667110.86,1.99,24631.4
-191805.7,403263.79,-768771.01,-663297.25,824432.42,222090,1.32,29813.37
-36478.1,582322.87,72600.41,172115.13,-739899.75,-795726.13,7.67,36789.14
-769468.26,-573788.23,975742.12,-328750.03,340157.13,842911.63,19.07,24106.46
125215.94,-399264.78,-533783.18,-488549.95,-608329.81,-778767.4,18.74,34264.42
-951942.62,-957227.98,-713496.84,-188509.96,-347833.31,566769.05,27.16,22826.41
-600284.27,160133.83,406445.69,-488490.79,-467142.73,478907.93,8.36,32733.79
500877.09,710581.59,-478476.25,128576.79,126957.24,-726602.5,16.94,28318.23
-435729.17,505848.01,-549062.67,-200326.07,-465171.66,-29960.31,7.06,30326.24
-285359.11,-549811.68,872575.38,-443733.72,-254602.8,936933.29,6,27241.89
-61856.1,-355772.22,242736.87,231115.94,396583.14,-531719.18,743.12,42804.17
-379425.95,-252908.23,87154.39,171051.48,96197.05,-623805.4,940.46,41439.32
-130860.83,-339969.2,190131.33,570674.51,27965.43,-117167.64,920.28,44046.15
211466.96,-44030.44,105046.55,76916.28,-128512.7,-580339.09,684.07,57611.17
-848296.52,-591165.88,631997.26,449730.64,-321328.34,820764.45,18.62,25622.49
-746982,945335.17,617821.82,-825049.61,189218.91,-913845.26,8.84,24219.08
837284.73,-175885.75,390018.92,-621916.7,544257.53,-8291.75,4.13,29054.82
-66367.78,29590.58,668576.24,-876482.17,-860189.34,-138260.62,9.46,34399.07
-162465.77,-96946.77,477376.71,-327966.19,79755.77,97382.22,896.83,39401.77
-501978.97,-104929.96,850964.93,-777276.42,416204,-169476.43,15.53,28299.52
-677833.99,-470618.1,-6641.83,410317.66,-278302.82,283855.37,2.61,31001.24
390500.61,-324275.31,433291.76,-536139.61,-297323.09,-148640.84,5.95,34520.47
624903.16,468792.59,98513.2,754712.66,380304.67,-905972.29,7.77,31781.44
46089,808856.18,524637.04,-177618.87,740085.83,134596.13,17.84,28715.14
476531.13,-514263.14,-728693.78,735526.68,-435680.33,-53663.95,5.89,28026.28
-868415.61,978745.92,472758.28,-607397.6,342820.88,-555675.63,5.11,23871.06
154998.96,-502399.43,-969358.68,177797.69,772034.84,174199.21,0.87,26693.77
-558631.06,461841.53,729003.25,848033.89,532618.72,-407418.3,17.4,27822.15
-99111.32,420982.87,-690483.04,383326.97,472176.26,647220.27,0.11,30634.86
-345760.55,-820314.23,-548318.75,-541827.99,-59045.47,-674337.58,17.93,27588.27
518515.27,209459.63,-39875.67,-265747.18,-406224.59,-289447.5,874.42,37708.8
-774604.23,981767.32,-990987.15,-221596.85,-478278.3,-483968.84,3.05,22251.77
185143.71,253048.13,166944.34,-65874.49,-663235.39,306028.89,919.29,47373.56
979810.72,822984.33,717596.36,630535.6,-194010.19,-866013.49,16.56,23279.75
-220672.89,-377962.73,965775.06,977556.91,187892.41,-3152.46,14.61,27391.1
285559.05,-20979.62,511186.29,459382.98,-442388.82,110244.91,12.09,36862.16
309624.48,-511745.25,-279445.45,979158.71,400098.09,-531825.31,2.07,34665.98
945524.72,799160.25,-180945.79,667775.13,625772.45,395075.67,20.44,25217.15
-418795.23,41803.25,620385.51,-814017.99,629322.35,848095.83,0.73,32431.35
223606.12,-204824.81,-612427.91,661472.08,299478.91,644789.25,11.1,34126.88
-401882.82,-516967.17,-637448.01,-750118.21,557329.44,150659.81,11.47,29504.37
-54897.03,-370901.94,82273.61,514177.05,920091.27,800964.21,6.97,45543.37
-152672,185511.43,196152.9,497678.78,180997.87,218051.02,958.26,50698.16
659186.98,-93285.04,466447.33,212234.05,-151309.06,894484.28,3.11,31245.21
-256191.01,-206041.21,979407.18,695924.7,-828738.5,-904601.61,4.65,27717.52
-315253.22,64016.06,115821.62,-134633.45,268552.73,-589055.22,998.67,48287.43
-43624.46,176927.25,-371149.07,-315910.63,-118065.57,-178926.54,780.61,43909.99
556611.61,-746541.52,279281.13,-671490.07,-792036.27,836933.58,20.8,28614.05
-707383.41,-291377.47,25120.55,546558.64,-707613.16,-544633.23,3.45,32207.72
995099.24,-858315.85,-197990.47,832440.51,859295.97,-248500.04,12.22,24455.89
71347.24,493145.48,459844.27,227460.51,-388932.74,-450019.11,919.19,34289.3
-964424.08,700259.15,-952279.5,-401095.46,152841.53,-801071.66,35.66,22840.62
-919022.47,-790348.62,-712754.43,33132.61,249489.91,-637329.43,22.44,23785.51
-754737.52,-171390.45,489257.78,899335.53,-545050.11,119433.41,10.75,29474.09
796734.83,-778627.3,409709.54,-623874.9,769412.44,955744.24,6.93,25865.58
-861827.48,-31932.32,-495649.32,-598168.8,425735,623633.1,9.87,28273.58
98606.91,-731901.79,-299080.51,-257048.43,533514.88,-1761.48,5.12,31580.94
64346.19,-224601.27,41027.25,-41655.98,462360.06,76056.21,652.08,57971.8
-221970.6,-898073.67,657320.36,799659.78,-102605.92,232101.12,18.54,26478.81
-669655.21,-63847.79,-933848.64,698273.01,-341035.82,-935504.78,22.22,26295.97
-433806.74,-209027.41,-271544.56,123064.95,600077.04,209966.21,998.23,37974.45
-660226.89,960333.21,11753.92,-433960.43,304827.29,-863174.22,19.49,26129
-296370.43,602177.92,6069.52,-321978.42,550758.55,-155672.96,5.98,34422.16
-259041.26,-175537.88,-331710.67,-341075.76,50094.78,320007.52,754.78,41811.66
724953.17,-226967,579928.69,912076.94,717346.16,-857844.38,27.59,28863.62
-737442.29,453016.14,103235.76,408106.11,722327.54,274005.09,14.85,30217.04
553725.77,167975.33,561163.83,-185879.24,447049.23,-261576.92,9.17,31414.26
748452.04,179684.82,504268.36,-941752.55,-332309.16,-479769.85,8.17,29394.15
677896.48,72352.15,862198.89,101693.25,735720.77,767308.73,25.68,26910.85
-255273.36,945068.71,440068.94,-619062.26,501785.34,697653.61,8.02,27210.27
73083.49,560091.4,-258984.16,517047.34,-224930.42,802266.02,9.26,35788.37
293098.11,577093.97,-849250.42,-960192.36,372397.44,-578044.95,1.7,27202.29
-719486.5,-479766.46,-427927.91,-954647.75,-800378.14,200887.87,14.54,28716.7
152492.32,-307220.18,-424643.28,-177514.06,581722.28,256270.15,905.79,38216.11
-636346.15,-979062.46,-579660.4,-948923.55,525225.91,-894257.81,6.03,24671.16
-950891.71,-687651.42,636356.45,-486208.03,968041.06,805410.13,20.92,24412.04
-226717.63,607125.47,532601.21,-51956.95,-418479.46,-201363.09,998.04,30828
657661.89,-939167.96,141476.37,-411447.55,-506435.85,-801276.57,23.43,26247.35
977783.91,848271.77,108583.7,76443.75,-355122.87,810761.98,1.84,24645.65
-413218.37,427620.79,811381.8,118433.76,-39081.67,680991.94,11.05,28117.23
968363.74,707363,-802151.55,365311.67,-80279.26,-352530.93,21.31,23480.36
583700.02,926936.94,124228.43,-997379.16,-380621.87,318019.85,13.46,26860.08
806940.25,58143.43,987279.97,-553657.79,-640827.01,688499.16,2.79,24895.64
296898.76,-522334.22,-39438.34,-181059.01,635851.43,156125.39,986.79,36387.13
-489281.63,567461.56,-624839.64,601725.66,473678.43,-666695.9,10.5,28550.92
-598655.97,-506478.18,34784.96,-730361.06,-97086.64,873740.37,9.99,31837.01
-660392.27,-599502.84,-643528.74,422385.36,-933985.31,-517100.09,9.7,26884.16
-424196.62,-367216.09,135494.08,525558.55,560107.13,-329701.4,987.12,37164.34
-679827.26,-510400.84,575771.88,238231.45,457131.13,867264.97,6.69,27816.96
-350441.45,-103609.07,407349.68,-66751.01,204222.29,-270005.72,648.31,38167.66
-517013.02,89291.65,-498321.57,23419.15,138484.04,314406.56,942.32,33192.26
-568526.09,-24359.63,951081.82,248249.58,-977797.37,560416.38,9.83,26781.2
915213.7,-327590.08,910932.19,151472.46,-668458.26,593405.87,4.78,24394.42
994155.77,-669127.35,-488682.31,-632294.54,-160519.52,-479846.98,3.84,24741.55
-531320.57,146062.91,-194841.77,23167.3,-195991.65,-118402.47,765.15,36932.38
-41357.55,190450.24,-984816.07,-800099.36,-573155.88,-980652.03,18.44,28155.65
526032.73,-137705.62,394308.71,954357.44,700731.19,-367801.09,6.73,34412.65
-29626.55,594536.67,264616.34,238300.38,-151154.46,-782203.59,10.76,34954.49
889747.03,546180.95,-837276.02,-267469.91,365085.42,-553006.87,18.38,24379
-999813.89,-352170.35,978880.39,786106.3,-945544.15,-733256.79,27.71,23483.66
-214658.26,666420.24,308138.22,48447.54,-405590.23,-406882.13,936.2,32282.81
-763906.35,-946742.14,-939134.19,495444.64,863357.63,-382249.05,11.62,22735.24
546183.61,150355.94,-122056.77,360490.24,-285885.64,348963.93,8.01,37058.2
-479740.66,-348475.57,803366,-941164.24,231288.73,-510530.64,14.21,28227.6
-850274.12,-382890.27,381166.89,-602164.04,-648266,753001.6,28.52,28112.85
656529,-894931.71,-673948.51,-282190.82,899670.53,-811615.08,23.36,24754.36
-923608.03,-782461.62,-675536.2,95007.1,-468727.38,-266517.09,19.5,23953.73
-113951.98,-409325.67,-348458.6,158903.95,103454.24,454207.45,680.7,38089.1
377653.76,19579.65,-172074.65,-811974.16,200715.74,-58420.02,997.45,43804.18
341738.47,200573.11,202301.72,-4149.83,70449.09,-341844.07,977.29,42330.31
609201.1,-972751.08,297268.88,-165161.07,-897404.78,749870.71,1.05,25753.79
526729.62,-626088.76,-579921.96,379593.09,355077.17,-215292.88,10.48,28159.39
841449.86,-852388.35,-696121.77,826335.36,664627.82,767295.01,30.11,23968.25
-319814.19,-451925.25,-515660.33,115634.45,567806.21,-867353.61,8.63,32425.89
-861825.64,-648796.62,47242.61,949796.47,-57352.31,894648.88,15.94,27144.31
-509549.88,525676.75,952266.19,-846284.88,810968.86,-549369.11,9.85,25722.32
683233.41,-555188.78,-860754.7,835033.53,-861853.75,-213508.82,26.77,25424.91
961845.94,-849387.92,438929.86,119945.42,812151.87,601998.52,8.27,24197.38
-80707.98,-418562.21,155710.62,55541.19,87024.72,-474426.16,998.85,41912.43
185471.86,-421351.6,870761.57,-915857.32,-25416.56,-779345.25,5.89,28398.47
798478.87,-783304.38,-989896.32,960401.99,-225163.46,403023.08,14.57,23068.17
716108.51,-98501.08,-869452.19,770962.64,-577414.87,-446408.26,17.73,26526.75
-988230.3,160744.11,-439669.16,-676011.43,23539.05,624797.6,11.39,26966.11
441241.29,-289173.81,410431.07,532857.53,-916319.16,927804.12,24.11,34518.92
964657.11,-879751.54,-288909.79,-337629.56,-832044.24,-484627.98,13.41,24382.74
-813013.39,-499977.4,-344879.61,-47954.44,-277871.98,-380872.05,10.71,27992.81
988587.84,965929.78,527486.87,426554.81,726624.63,-852461.78,24.05,23189.26
-98419.62,22345.33,447649.36,194950.94,150547.2,-247989.23,622.49,41680.6
457283.61,-210616.71,110006.17,105912.74,44469.59,454350.34,966.51,39331.6
174088.57,-350651.88,651200.43,-198559.26,-547868.95,845232.02,6.4,32349.03
-251149.31,220994.67,294704.03,26730.73,359630.92,-295254.71,887.56,42286.39
-79398.9,-266041.61,-270793.48,-136938.05,-36271.88,-188552.1,973.14,45338.26
307639.72,-193537.75,-497862.54,-144650.62,-998120.34,-670291.59,22.32,35945.76
-490520.49,76967.07,112810.34,333254.67,-19724.37,-158179.98,852.69,39568.67
-148833.2,790339.75,136492.91,-138800.73,-505614.02,-150662.19,962.27,31261.76
263108.39,-190198.05,925019.88,-635975.2,230623.78,814655.23,11.62,28484.21
-463530.26,-831779.27,-542631.62,35550.28,-716060.59,-358870.74,18.18,26944.82
-326685.82,365025.01,355324.04,23630.78,-519151.5,-186319.98,950.42,36295.27